seq,latitude,longitude,latitude_utm,longitude_utm,option,,
5080,37.2888671,127.1068056,332182.1822,4128598.178,5,,
5082,37.2888683,127.1068025,332181.91,4128598.317,5,,
5084,37.2888692,127.1067994,332181.6372,4128598.422,5,,
5086,37.2888703,127.1067962,332181.3559,4128598.55,5,,
5088,37.2888713,127.1067931,332181.0833,4128598.666,5,,
5090,37.2888724,127.10679,332180.811,4128598.794,5,,
5092,37.2888733,127.1067869,332180.5382,4128598.899,0,,
5094,37.2888743,127.1067838,332180.2656,4128599.016,0,,
5096,37.2888752,127.1067807,332179.9927,4128599.121,0,,
5098,37.288876,127.1067775,332179.7108,4128599.216,0,,
5100,37.2888768,127.1067742,332179.4201,4128599.31,0,,
5102,37.2888776,127.1067709,332179.1293,4128599.405,0,,
5104,37.2888781,127.1067676,332178.8378,4128599.466,0,,
5106,37.2888786,127.1067644,332178.5553,4128599.527,0,,
5108,37.2888789,127.1067611,332178.2634,4128599.566,0,,
5110,37.2888792,127.1067577,332177.9626,4128599.606,0,,
5112,37.2888794,127.1067542,332177.6528,4128599.634,0,,
5114,37.2888794,127.1067508,332177.3514,4128599.64,0,,
5116,37.2888793,127.1067474,332177.0498,4128599.635,0,,
5118,37.288879,127.106744,332176.7477,4128599.608,0,,
5120,37.2888785,127.1067406,332176.4451,4128599.558,0,,
5122,37.2888779,127.1067372,332176.1424,4128599.498,0,,
5124,37.2888771,127.1067339,332175.8481,4128599.415,0,,
5126,37.2888762,127.1067306,332175.5535,4128599.321,0,,
5128,37.2888752,127.1067274,332175.2676,4128599.216,0,,
5130,37.2888741,127.1067242,332174.9815,4128599.099,0,,
5132,37.2888728,127.106721,332174.6949,4128598.961,0,,
5134,37.2888714,127.1067179,332174.417,4128598.811,0,,
5136,37.28887,127.1067149,332174.1479,4128598.661,0,,
5138,37.2888684,127.1067119,332173.8784,4128598.489,0,,
5140,37.2888668,127.1067091,332173.6266,4128598.316,0,,
5142,37.2888652,127.1067062,332173.366,4128598.144,0,,
5144,37.2888634,127.1067034,332173.1138,4128597.949,0,,
5146,37.2888616,127.1067009,332172.8881,4128597.754,0,,
5148,37.2888598,127.1066982,332172.6448,4128597.559,5,,
5150,37.2888579,127.1066955,332172.4012,4128597.353,5,,
5152,37.2888561,127.106693,332172.1756,4128597.158,5,,
5154,37.2888541,127.1066905,332171.9495,4128596.94,5,,
5156,37.2888522,127.1066881,332171.7325,4128596.734,5,,
5158,37.2888503,127.1066856,332171.5067,4128596.527,5,,
5160,37.2888483,127.1066833,332171.2983,4128596.309,5,,
5162,37.2888463,127.106681,332171.09,4128596.092,5,,
5164,37.2888443,127.1066787,332170.8816,4128595.874,5,,
5166,37.2888422,127.1066764,332170.6731,4128595.645,5,,
5168,37.28884,127.1066744,332170.4909,4128595.404,5,,
5170,37.2888378,127.1066725,332170.3176,4128595.164,5,,
5172,37.2888355,127.1066705,332170.1351,4128594.912,5,,
5174,37.2888332,127.1066686,332169.9616,4128594.66,5,,
5176,37.2888309,127.1066669,332169.8058,4128594.408,5,,
5178,37.2888285,127.1066649,332169.6231,4128594.145,5,,
5180,37.2888262,127.1066634,332169.4851,4128593.893,5,,
5182,37.2888237,127.1066618,332169.3377,4128593.618,5,,
5184,37.2888213,127.1066602,332169.1905,4128593.355,5,,
5186,37.288819,127.1066586,332169.0435,4128593.102,5,,
5188,37.2888165,127.1066572,332168.9139,4128592.827,5,,
5190,37.288814,127.1066557,332168.7753,4128592.553,5,,
5192,37.2888115,127.1066544,332168.6545,4128592.278,5,,
5194,37.2888089,127.1066531,332168.5335,4128591.991,5,,
5196,37.2888064,127.1066518,332168.4127,4128591.716,5,,
5198,37.2888039,127.1066506,332168.3008,4128591.441,5,,
5200,37.2888014,127.1066492,332168.1711,4128591.166,5,,
5202,37.2887989,127.106648,332168.0592,4128590.891,5,,
5204,37.2887964,127.1066467,332167.9384,4128590.616,5,,
5206,37.2887938,127.1066453,332167.8085,4128590.33,5,,
5208,37.2887913,127.1066441,332167.6965,4128590.055,5,,
5210,37.2887887,127.1066428,332167.5755,4128589.768,5,,
5212,37.2887861,127.1066414,332167.4456,4128589.482,5,,
5214,37.2887836,127.1066401,332167.3248,4128589.207,5,,
5216,37.288781,127.1066388,332167.2038,4128588.921,5,,
5218,37.2887785,127.1066373,332167.0653,4128588.646,5,,
5220,37.2887761,127.1066359,332166.9358,4128588.383,5,,
5222,37.2887736,127.1066344,332166.7973,4128588.108,5,,
5224,37.2887711,127.1066331,332166.6765,4128587.833,5,,
5226,37.2887686,127.1066318,332166.5557,4128587.558,5,,
5228,37.2887661,127.1066303,332166.4171,4128587.283,5,,
5230,37.2887636,127.106629,332166.2963,4128587.008,5,,
5232,37.2887611,127.1066277,332166.1755,4128586.733,5,,
5234,37.2887587,127.1066263,332166.0461,4128586.469,5,,
5236,37.2887562,127.106625,332165.9253,4128586.194,5,,
5238,37.2887536,127.1066237,332165.8043,4128585.908,5,,
5240,37.2887511,127.1066225,332165.6923,4128585.633,5,,
5242,37.2887486,127.1066211,332165.5627,4128585.358,5,,
5244,37.2887461,127.1066197,332165.433,4128585.083,5,,
5246,37.2887434,127.1066186,332165.3295,4128584.785,5,,
5248,37.2887409,127.1066171,332165.1909,4128584.51,5,,
5250,37.2887382,127.106616,332165.0874,4128584.213,5,,
5252,37.2887355,127.1066148,332164.975,4128583.915,5,,
5254,37.2887328,127.1066135,332164.8538,4128583.618,5,,
5256,37.2887304,127.1066122,332164.7332,4128583.354,5,,
5258,37.2887281,127.106611,332164.6217,4128583.101,5,,
5260,37.288726,127.1066099,332164.5195,4128582.87,5,,
5262,37.288724,127.1066088,332164.4176,4128582.65,5,,
5264,37.2887221,127.1066079,332164.3336,4128582.441,5,,
5266,37.2887201,127.106607,332164.2493,4128582.22,5,,
5268,37.2887179,127.106606,332164.1558,4128581.978,5,,
5270,37.288715,127.1066048,332164.043,4128581.658,5,,
5272,37.2887123,127.1066035,332163.9217,4128581.361,5,,
5274,37.28871,127.1066022,332163.8014,4128581.108,5,,
5276,37.288707,127.1066013,332163.7149,4128580.777,5,,
5278,37.2887046,127.1066,332163.5943,4128580.513,5,,
5280,37.2887021,127.1065989,332163.4913,4128580.238,5,,
5282,37.2886996,127.1065977,332163.3793,4128579.962,5,,
5284,37.2886975,127.1065968,332163.2949,4128579.731,5,,
5286,37.2886953,127.1065957,332163.1925,4128579.489,5,,
5288,37.2886933,127.1065946,332163.0905,4128579.269,5,,
5290,37.2886905,127.1065933,332162.969,4128578.96,5,,
5292,37.2886877,127.1065921,332162.8564,4128578.652,5,,
5294,37.288685,127.1065907,332162.7263,4128578.355,5,,
5296,37.2886823,127.1065894,332162.6051,4128578.058,5,,
5298,37.2886799,127.1065883,332162.5022,4128577.793,5,,
5300,37.2886777,127.1065873,332162.4087,4128577.551,5,,
5302,37.2886755,127.1065864,332162.324,4128577.308,5,,
5304,37.2886735,127.1065853,332162.222,4128577.088,5,,
5306,37.2886714,127.1065843,332162.1287,4128576.857,5,,
5308,37.2886691,127.1065835,332162.0527,4128576.603,5,,
5310,37.2886668,127.1065823,332161.9412,4128576.35,5,,
5312,37.2886644,127.1065811,332161.8295,4128576.086,5,,
5314,37.2886619,127.1065798,332161.7087,4128575.811,5,,
5316,37.2886594,127.1065787,332161.6056,4128575.536,5,,
5318,37.2886569,127.1065775,332161.4937,4128575.26,5,,
5320,37.2886542,127.1065764,332161.3902,4128574.963,5,,
5322,37.2886516,127.1065752,332161.278,4128574.676,5,,
5324,37.2886491,127.106574,332161.1661,4128574.401,5,,
5326,37.2886465,127.1065729,332161.0628,4128574.115,5,,
5328,37.2886439,127.1065717,332160.9506,4128573.828,5,,
5330,37.2886412,127.1065704,332160.8294,4128573.531,5,,
5332,37.2886386,127.1065693,332160.7261,4128573.245,5,,
5334,37.2886361,127.1065681,332160.6141,4128572.969,5,,
5336,37.2886335,127.1065668,332160.4931,4128572.683,5,,
5338,37.2886309,127.1065661,332160.4253,4128572.396,5,,
5340,37.2886282,127.1065653,332160.3484,4128572.098,5,,
5342,37.2886255,127.1065648,332160.298,4128571.799,5,,
5344,37.2886231,127.1065644,332160.2572,4128571.533,5,,
5346,37.2886206,127.1065632,332160.1453,4128571.258,5,,
5348,37.288618,127.1065627,332160.0952,4128570.971,5,,
5350,37.2886155,127.1065625,332160.0719,4128570.694,5,,
5352,37.2886127,127.1065623,332160.048,4128570.383,5,,
5354,37.2886101,127.1065624,332160.051,4128570.095,0,,
5356,37.2886071,127.1065625,332160.0532,4128569.762,0,,
5358,37.2886046,127.1065632,332160.1097,4128569.483,0,,
5360,37.2886019,127.1065641,332160.1835,4128569.182,0,,
5362,37.2885993,127.1065648,332160.2398,4128568.892,0,,
5364,37.2885966,127.1065659,332160.3313,4128568.59,0,,
5366,37.2885942,127.1065671,332160.4324,4128568.322,0,,
5368,37.2885916,127.1065684,332160.5418,4128568.031,0,,
5370,37.2885892,127.10657,332160.6783,4128567.762,0,,
5372,37.2885868,127.1065714,332160.7971,4128567.493,0,,
5374,37.2885846,127.1065732,332160.9518,4128567.246,0,,
5376,37.2885824,127.1065751,332161.1154,4128566.999,0,,
5378,37.28858,127.1065772,332161.2962,4128566.729,0,,
5380,37.2885779,127.1065796,332161.5043,4128566.491,0,,
5382,37.2885761,127.1065819,332161.7042,4128566.287,0,,
5384,37.2885743,127.1065847,332161.9484,4128566.083,0,,
5386,37.2885734,127.1065877,332162.2124,4128565.978,0,,
5388,37.2885719,127.1065904,332162.4484,4128565.806,0,,
5390,37.2885705,127.106593,332162.6758,4128565.646,0,,
5392,37.288569,127.1065956,332162.9029,4128565.475,0,,
5394,37.2885678,127.106598,332163.113,4128565.338,0,,
5396,37.2885667,127.1066011,332163.3854,4128565.21,0,,
5398,37.2885656,127.1066039,332163.6312,4128565.083,5,,
5400,37.2885645,127.1066068,332163.8858,4128564.956,5,,
5402,37.2885635,127.1066098,332164.1496,4128564.84,5,,
5404,37.2885625,127.1066129,332164.4222,4128564.723,5,,
5406,37.2885614,127.1066158,332164.6768,4128564.596,5,,
5408,37.2885604,127.1066187,332164.9317,4128564.48,5,,
5409,37.2885588,127.1066199,332165.0345,4128564.3,5,,
5411,37.2885578,127.1066229,332165.2982,4128564.184,5,,
5413,37.2885568,127.106626,332165.5708,4128564.068,5,,
5415,37.2885556,127.1066291,332165.843,4128563.929,5,,
5417,37.2885551,127.1066323,332166.1256,4128563.868,5,,
5419,37.2885542,127.1066355,332166.4073,4128563.762,5,,
5421,37.2885529,127.1066387,332166.6881,4128563.612,5,,
5423,37.288552,127.1066418,332166.9609,4128563.507,5,,
5425,37.2885509,127.106645,332167.2421,4128563.379,5,,
5427,37.28855,127.1066482,332167.5238,4128563.274,5,,
5429,37.2885489,127.1066513,332167.7962,4128563.146,5,,
5431,37.2885479,127.1066545,332168.0776,4128563.03,5,,
5433,37.2885469,127.1066576,332168.3502,4128562.913,5,,
5435,37.288546,127.1066608,332168.6319,4128562.808,5,,
5437,37.2885451,127.1066639,332168.9047,4128562.702,5,,
5439,37.2885441,127.1066669,332169.1685,4128562.586,5,,
5441,37.2885431,127.1066701,332169.4499,4128562.469,5,,
5443,37.2885422,127.1066732,332169.7228,4128562.364,5,,
5445,37.288541,127.1066765,332170.0126,4128562.225,5,,
5447,37.2885401,127.1066795,332170.2766,4128562.12,5,,
5449,37.2885392,127.1066828,332170.5672,4128562.014,5,,
5451,37.2885382,127.1066859,332170.8398,4128561.898,5,,
5453,37.2885372,127.106689,332171.1124,4128561.781,5,,
5455,37.2885361,127.106692,332171.3759,4128561.654,5,,
5457,37.2885352,127.1066949,332171.631,4128561.549,5,,
5459,37.2885341,127.1066981,332171.9122,4128561.421,5,,
5461,37.288533,127.1067011,332172.1757,4128561.294,5,,
5463,37.2885318,127.1067042,332172.4479,4128561.155,5,,
5465,37.2885307,127.1067073,332172.7202,4128561.027,5,,
5467,37.2885296,127.1067102,332172.9749,4128560.9,5,,
5469,37.2885285,127.1067134,332173.2561,4128560.773,5,,
5471,37.2885276,127.1067165,332173.5289,4128560.667,5,,
5473,37.2885265,127.1067195,332173.7925,4128560.54,5,,
5475,37.288525,127.1067228,332174.0817,4128560.368,5,,
5477,37.2885241,127.106726,332174.3634,4128560.262,5,,
5479,37.2885232,127.1067291,332174.6362,4128560.157,5,,
5481,37.2885222,127.1067322,332174.9088,4128560.04,5,,
5483,37.2885212,127.1067352,332175.1725,4128559.924,5,,
5485,37.2885204,127.1067384,332175.4544,4128559.829,5,,
5487,37.2885195,127.1067415,332175.7272,4128559.724,5,,
5489,37.2885185,127.1067446,332175.9998,4128559.608,5,,
5491,37.2885176,127.1067478,332176.2815,4128559.502,5,,
5493,37.2885166,127.1067508,332176.5453,4128559.386,5,,
5495,37.2885158,127.106754,332176.8272,4128559.291,5,,
5497,37.2885148,127.1067572,332177.1086,4128559.175,5,,
5499,37.2885139,127.1067603,332177.3814,4128559.069,5,,
5501,37.2885131,127.1067634,332177.6545,4128558.975,5,,
5503,37.2885123,127.1067666,332177.9364,4128558.881,5,,
5505,37.2885115,127.1067699,332178.2272,4128558.786,5,,
5507,37.2885107,127.106773,332178.5002,4128558.692,5,,
5509,37.2885099,127.1067761,332178.7733,4128558.597,5,,
5511,37.2885089,127.1067794,332179.0636,4128558.481,5,,
5513,37.288508,127.1067826,332179.3453,4128558.375,5,,
5515,37.288507,127.1067857,332179.6179,4128558.259,5,,
5517,37.2885061,127.1067889,332179.8996,4128558.153,5,,
5519,37.2885051,127.1067918,332180.1544,4128558.037,5,,
5521,37.2885039,127.1067949,332180.4266,4128557.898,5,,
5523,37.2885026,127.1067979,332180.6896,4128557.749,5,,
5525,37.2885014,127.1068008,332180.9441,4128557.611,5,,
5527,37.2885001,127.1068037,332181.1983,4128557.461,5,,
5529,37.288499,127.1068066,332181.4529,4128557.334,5,,
5531,37.2884975,127.1068094,332181.6978,4128557.163,5,,
5533,37.2884962,127.1068123,332181.952,4128557.013,5,,
5535,37.2884946,127.1068151,332182.1967,4128556.831,5,,
5537,37.2884933,127.106818,332182.4509,4128556.681,5,,
5539,37.2884922,127.1068209,332182.7055,4128556.554,5,,
5541,37.2884911,127.106824,332182.9779,4128556.426,5,,
5543,37.2884898,127.1068269,332183.2321,4128556.277,5,,
5545,37.2884893,127.1068296,332183.4704,4128556.217,5,,
5547,37.2884885,127.1068327,332183.7434,4128556.123,5,,
5549,37.2884877,127.1068358,332184.0164,4128556.028,5,,
5551,37.2884866,127.1068389,332184.2888,4128555.901,5,,
5553,37.288486,127.1068421,332184.5712,4128555.828,5,,
5555,37.2884852,127.1068452,332184.8442,4128555.734,5,,
5557,37.2884842,127.1068484,332185.1257,4128555.618,5,,
5559,37.2884834,127.1068517,332185.4164,4128555.523,5,,
5561,37.2884824,127.1068547,332185.6802,4128555.407,5,,
5563,37.2884814,127.1068579,332185.9616,4128555.29,5,,
5565,37.2884805,127.1068611,332186.2433,4128555.185,5,,
5567,37.2884795,127.106864,332186.4982,4128555.068,5,,
5569,37.2884784,127.1068671,332186.7706,4128554.941,5,,
5571,37.2884773,127.1068702,332187.043,4128554.813,5,,
5573,37.2884763,127.1068731,332187.2978,4128554.697,5,,
5575,37.2884752,127.1068763,332187.5791,4128554.569,5,,
5577,37.288474,127.1068793,332187.8424,4128554.431,5,,
5579,37.2884731,127.1068824,332188.1152,4128554.326,5,,
5581,37.288472,127.1068855,332188.3876,4128554.198,5,,
5583,37.2884709,127.1068887,332188.6688,4128554.07,5,,
5585,37.2884698,127.1068917,332188.9323,4128553.943,5,,
5587,37.2884689,127.1068949,332189.214,4128553.837,5,,
5589,37.2884678,127.106898,332189.4864,4128553.71,5,,
5591,37.2884667,127.1069011,332189.7587,4128553.582,5,,
5593,37.2884657,127.1069041,332190.0225,4128553.466,5,,
5595,37.2884647,127.1069072,332190.2951,4128553.35,5,,
5597,37.2884636,127.1069103,332190.5675,4128553.222,5,,
5599,37.2884626,127.1069134,332190.8401,4128553.106,5,,
5601,37.2884615,127.1069164,332191.1036,4128552.978,5,,
5603,37.2884604,127.1069194,332191.3671,4128552.851,5,,
5605,37.2884593,127.1069225,332191.6395,4128552.723,5,,
5607,37.2884584,127.1069256,332191.9123,4128552.618,5,,
5609,37.2884573,127.1069286,332192.1758,4128552.491,5,,
5611,37.2884561,127.1069318,332192.4568,4128552.352,5,,
5613,37.2884553,127.1069349,332192.7298,4128552.257,5,,
5615,37.2884541,127.106938,332193.002,4128552.119,5,,
5617,37.288453,127.1069411,332193.2744,4128551.991,5,,
5619,37.2884518,127.1069443,332193.5554,4128551.852,5,,
5621,37.2884508,127.1069474,332193.828,4128551.736,5,,
5623,37.2884499,127.1069505,332194.1008,4128551.631,5,,
5625,37.2884487,127.1069536,332194.373,4128551.492,5,,
5627,37.2884477,127.1069568,332194.6544,4128551.375,5,,
5629,37.2884467,127.10696,332194.9359,4128551.259,5,,
5631,37.2884456,127.1069631,332195.2083,4128551.131,5,,
5633,37.2884447,127.1069663,332195.49,4128551.026,5,,
5635,37.2884435,127.1069695,332195.771,4128550.887,5,,
5637,37.2884426,127.1069725,332196.0349,4128550.782,5,,
5639,37.2884415,127.1069756,332196.3073,4128550.654,5,,
5641,37.2884406,127.1069788,332196.589,4128550.548,5,,
5643,37.2884395,127.1069819,332196.8614,4128550.421,5,,
5645,37.2884385,127.1069851,332197.1428,4128550.304,5,,
5647,37.2884376,127.1069882,332197.4157,4128550.199,5,,
5649,37.2884359,127.1069911,332197.669,4128550.005,5,,
5651,37.2884347,127.1069943,332197.95,4128549.866,5,,
5653,37.2884337,127.1069974,332198.2226,4128549.75,5,,
5655,37.2884327,127.1070006,332198.5041,4128549.633,5,,
5657,37.2884317,127.1070038,332198.7855,4128549.517,5,,
5659,37.2884307,127.1070069,332199.0581,4128549.4,5,,
5661,37.2884297,127.10701,332199.3307,4128549.284,5,,
5663,37.2884288,127.1070131,332199.6035,4128549.178,5,,
5665,37.2884277,127.1070162,332199.8759,4128549.051,5,,
5667,37.2884267,127.1070193,332200.1485,4128548.934,5,,
5669,37.2884257,127.1070225,332200.43,4128548.818,5,,
5671,37.2884248,127.1070255,332200.6939,4128548.712,5,,
5673,37.2884239,127.1070288,332200.9845,4128548.607,5,,
5675,37.2884229,127.107032,332201.266,4128548.49,5,,
5677,37.288422,127.1070352,332201.5476,4128548.385,5,,
5679,37.288421,127.1070383,332201.8202,4128548.268,5,,
5681,37.2884201,127.1070415,332202.1019,4128548.163,5,,
5683,37.2884191,127.1070448,332202.3923,4128548.046,5,,
5685,37.2884182,127.1070479,332202.6651,4128547.94,5,,
5687,37.2884173,127.1070511,332202.9468,4128547.835,5,,
5689,37.2884162,127.1070542,332203.2191,4128547.707,5,,
5691,37.2884153,127.1070575,332203.5097,4128547.602,5,,
5693,37.2884143,127.1070606,332203.7823,4128547.485,5,,
5695,37.2884134,127.1070638,332204.064,4128547.38,5,,
5697,37.2884123,127.107067,332204.3452,4128547.252,5,,
5699,37.2884115,127.1070702,332204.6271,4128547.157,5,,
5701,37.2884106,127.1070733,332204.9,4128547.052,5,,
5703,37.2884096,127.1070765,332205.1814,4128546.935,5,,
5705,37.2884086,127.1070797,332205.4629,4128546.819,5,,
5707,37.2884077,127.1070828,332205.7357,4128546.713,5,,
5709,37.2884066,127.107086,332206.0169,4128546.586,5,,
5711,37.2884058,127.1070891,332206.29,4128546.491,5,,
5713,37.2884047,127.1070922,332206.5624,4128546.364,5,,
5715,37.2884036,127.1070953,332206.8347,4128546.236,5,,
5717,37.2884026,127.1070984,332207.1073,4128546.12,5,,
5719,37.2884015,127.1071014,332207.3709,4128545.993,5,,
5721,37.2884003,127.1071046,332207.6519,4128545.854,5,,
5723,37.2883991,127.1071077,332207.924,4128545.715,5,,
5725,37.288398,127.1071107,332208.1875,4128545.588,5,,
5727,37.2883969,127.1071138,332208.4599,4128545.46,5,,
5729,37.2883959,127.1071168,332208.7237,4128545.344,5,,
5731,37.2883947,127.1071199,332208.9958,4128545.205,5,,
5733,37.2883935,127.1071229,332209.2591,4128545.067,5,,
5735,37.2883924,127.107126,332209.5315,4128544.939,5,,
5737,37.2883913,127.1071291,332209.8038,4128544.812,5,,
5739,37.2883902,127.1071322,332210.0762,4128544.684,5,,
5741,37.2883891,127.1071353,332210.3486,4128544.556,5,,
5743,37.2883878,127.1071383,332210.6117,4128544.407,5,,
5745,37.2883867,127.1071415,332210.8929,4128544.279,5,,
5747,37.2883856,127.1071445,332211.1564,4128544.152,5,,
5749,37.2883844,127.1071475,332211.4197,4128544.013,5,,
5751,37.2883831,127.1071505,332211.6828,4128543.864,5,,
5753,37.2883819,127.1071536,332211.9549,4128543.725,5,,
5755,37.2883808,127.1071566,332212.2185,4128543.598,5,,
5757,37.2883796,127.1071597,332212.4906,4128543.459,5,,
5759,37.2883785,127.1071626,332212.7453,4128543.332,5,,
5761,37.2883767,127.1071659,332213.0338,4128543.126,5,,
5763,37.2883755,127.1071689,332213.2971,4128542.988,5,,
5765,37.2883744,127.107172,332213.5695,4128542.86,5,,
5767,37.2883731,127.1071751,332213.8414,4128542.711,5,,
5769,37.288372,127.1071782,332214.1138,4128542.583,5,,
5771,37.2883709,127.1071812,332214.3773,4128542.456,5,,
5773,37.2883699,127.1071843,332214.6499,4128542.339,5,,
5775,37.2883689,127.1071874,332214.9225,4128542.223,5,,
5777,37.2883678,127.1071905,332215.1949,4128542.095,5,,
5779,37.2883668,127.1071936,332215.4675,4128541.979,5,,
5781,37.2883657,127.1071966,332215.731,4128541.851,5,,
5783,37.2883647,127.1071998,332216.0124,4128541.735,5,,
5785,37.2883639,127.107203,332216.2944,4128541.64,5,,
5787,37.2883628,127.1072062,332216.5756,4128541.513,5,,
5789,37.2883619,127.1072093,332216.8484,4128541.407,5,,
5791,37.288361,127.1072125,332217.1301,4128541.302,5,,
5793,37.2883601,127.1072157,332217.4118,4128541.196,5,,
5795,37.2883591,127.1072189,332217.6933,4128541.079,5,,
5797,37.2883585,127.1072221,332217.9756,4128541.007,5,,
5799,37.2883577,127.1072252,332218.2487,4128540.913,5,,
5801,37.2883566,127.1072285,332218.5388,4128540.785,5,,
5803,37.2883561,127.1072317,332218.8213,4128540.724,5,,
5805,37.2883553,127.1072349,332219.1032,4128540.629,5,,
5807,37.2883543,127.107238,332219.3758,4128540.513,5,,
5809,37.2883534,127.1072413,332219.6664,4128540.407,5,,
5811,37.2883524,127.1072443,332219.9301,4128540.291,5,,
5813,37.2883511,127.1072476,332220.2198,4128540.141,5,,
5815,37.28835,127.1072508,332220.501,4128540.013,5,,
5817,37.2883494,127.1072539,332220.7745,4128539.941,5,,
5819,37.2883482,127.1072572,332221.0644,4128539.802,5,,
5821,37.2883472,127.1072603,332221.337,4128539.686,5,,
5823,37.2883461,127.1072634,332221.6094,4128539.558,5,,
5825,37.2883448,127.1072665,332221.8813,4128539.408,5,,
5827,37.288344,127.1072696,332222.1544,4128539.314,5,,
5829,37.2883428,127.1072728,332222.4354,4128539.175,5,,
5831,37.2883416,127.1072759,332222.7075,4128539.037,5,,
5833,37.2883405,127.1072791,332222.9888,4128538.909,5,,
5835,37.2883395,127.107282,332223.2437,4128538.793,5,,
5837,37.2883386,127.1072853,332223.5342,4128538.687,5,,
5839,37.2883378,127.1072883,332223.7984,4128538.593,5,,
5841,37.2883368,127.1072914,332224.071,4128538.476,5,,
5843,37.2883358,127.1072945,332224.3436,4128538.36,5,,
5845,37.2883351,127.1072979,332224.6434,4128538.276,0,,
5847,37.2883344,127.1073011,332224.9256,4128538.193,0,,
5849,37.2883338,127.1073043,332225.2079,4128538.121,0,,
5851,37.2883334,127.1073076,332225.4996,4128538.07,0,,
5853,37.2883329,127.107311,332225.7999,4128538.009,0,,
5855,37.2883325,127.1073143,332226.0916,4128537.959,0,,
5857,37.2883323,127.1073175,332226.3748,4128537.931,0,,
5859,37.288332,127.1073209,332226.6756,4128537.892,0,,
5861,37.2883318,127.1073243,332226.9765,4128537.863,0,,
5863,37.2883315,127.1073277,332227.2773,4128537.824,0,,
5865,37.2883315,127.107331,332227.5698,4128537.818,0,,
5867,37.2883315,127.1073344,332227.8712,4128537.812,0,,
5869,37.2883316,127.1073378,332228.1729,4128537.817,0,,
5871,37.2883321,127.1073412,332228.4754,4128537.867,0,,
5873,37.2883326,127.1073444,332228.7602,4128537.916,0,,
5875,37.2883332,127.1073477,332229.0541,4128537.977,0,,
5877,37.2883342,127.1073508,332229.3311,4128538.083,0,,
5879,37.2883351,127.107354,332229.6168,4128538.177,0,,
5881,37.2883361,127.1073569,332229.8761,4128538.283,0,,
5883,37.2883373,127.1073598,332230.1359,4128538.411,0,,
5885,37.2883385,127.1073627,332230.3956,4128538.539,0,,
5887,37.2883399,127.1073655,332230.647,4128538.689,0,,
5889,37.2883413,127.1073682,332230.8895,4128538.839,0,,
5891,37.288343,127.1073707,332231.1149,4128539.024,0,,
5893,37.2883447,127.1073732,332231.3403,4128539.208,0,,
5895,37.2883465,127.1073757,332231.5659,4128539.403,0,,
5897,37.2883484,127.1073779,332231.7651,4128539.61,0,,
5899,37.2883503,127.1073801,332231.9644,4128539.817,0,,
5901,37.2883523,127.1073823,332232.1639,4128540.035,0,,
5903,37.2883542,127.1073845,332232.3631,4128540.242,0,,
5905,37.2883563,127.1073864,332232.5362,4128540.472,0,,
5907,37.2883584,127.1073884,332232.7182,4128540.701,0,,
5909,37.2883606,127.1073905,332232.9093,4128540.941,0,,
5911,37.2883628,127.1073924,332233.0826,4128541.182,0,,
5913,37.2883652,127.1073943,332233.2564,4128541.445,5,,
5915,37.2883675,127.107396,332233.4122,4128541.697,5,,
5917,37.2883698,127.1073978,332233.5769,4128541.949,5,,
5919,37.2883723,127.1073993,332233.7154,4128542.224,5,,
5921,37.2883747,127.1074006,332233.836,4128542.488,5,,
5923,37.2883771,127.1074019,332233.9565,4128542.752,5,,
5925,37.2883797,127.1074031,332234.0687,4128543.038,5,,
5927,37.2883822,127.1074042,332234.1718,4128543.314,5,,
5929,37.2883846,127.1074054,332234.2835,4128543.578,5,,
5931,37.2883871,127.1074066,332234.3954,4128543.853,5,,
5933,37.2883897,127.1074078,332234.5076,4128544.139,5,,
5935,37.2883922,127.1074092,332234.6372,4128544.414,5,,
5937,37.2883947,127.1074105,332234.758,4128544.689,5,,
5939,37.2883971,127.1074119,332234.8875,4128544.953,5,,
5941,37.2883996,127.1074134,332235.026,4128545.228,5,,
5943,37.2884021,127.1074149,332235.1645,4128545.503,5,,
5945,37.2884046,127.1074163,332235.2942,4128545.778,5,,
5947,37.288407,127.1074178,332235.4325,4128546.041,5,,
5949,37.2884095,127.1074191,332235.5533,4128546.316,5,,
5951,37.288412,127.1074204,332235.6741,4128546.591,5,,
5953,37.2884144,127.1074219,332235.8124,4128546.855,5,,
5955,37.2884169,127.1074233,332235.9421,4128547.13,5,,
5957,37.2884194,127.1074248,332236.0806,4128547.405,5,,
5959,37.2884219,127.1074262,332236.2103,4128547.68,5,,
5961,37.2884244,127.1074276,332236.34,4128547.954,5,,
5963,37.2884268,127.1074289,332236.4605,4128548.218,5,,
5965,37.2884292,127.1074302,332236.5811,4128548.482,5,,
5967,37.2884317,127.1074315,332236.7019,4128548.757,5,,
5969,37.2884342,127.1074329,332236.8316,4128549.032,5,,
5971,37.2884367,127.1074342,332236.9524,4128549.307,5,,
5973,37.2884392,127.1074356,332237.082,4128549.582,5,,
5975,37.2884417,127.1074369,332237.2028,4128549.857,5,,
5977,37.2884442,127.1074383,332237.3325,4128550.132,5,,
5979,37.2884467,127.1074397,332237.4622,4128550.407,5,,
5981,37.2884492,127.1074411,332237.5918,4128550.682,5,,
5983,37.2884517,127.1074425,332237.7215,4128550.957,5,,
5985,37.2884542,127.1074436,332237.8246,4128551.232,5,,
